2.09800e-13,2.14331e-13,2.10798e-13,2.11218e-13,2.11218e-13,3.48178e-06,3.49602e-06,3.42057e-06,3.47790e-06,3.42057e-06,3.42057e-06,3.40637e-06,3.48178e-06,3.45290e-06,3.53878e-06,3.54309e-06,3.55206e-06,3.62280e-06,3.52807e-06,3.53416e-06,2.13653e-13,2.12134e-13,2.13144e-13,2.10213e-13
2.15126e-13,2.16732e-13,2.15126e-13,2.15771e-13,2.15771e-13,3.55417e-06,3.55208e-06,3.51292e-06,3.53898e-06,3.51292e-06,3.51292e-06,3.51498e-06,3.55418e-06,3.55838e-06,3.61127e-06,3.62727e-06,3.64036e-06,3.66867e-06,3.62946e-06,3.61427e-06,2.16419e-13,2.16419e-13,2.16419e-13,2.15771e-13
2.20410e-13,2.19690e-13,2.19690e-13,2.20355e-13,2.20355e-13,3.82892e-06,3.81182e-06,3.80042e-06,3.80085e-06,3.80063e-06,3.80020e-06,3.81718e-06,3.83350e-06,3.86796e-06,3.90253e-06,3.93214e-06,3.95503e-06,3.94866e-06,3.95479e-06,3.91809e-06,2.19687e-13,2.20754e-13,2.19969e-13,2.21027e-13
2.24612e-13,2.24446e-13,2.24727e-13,2.24305e-13,2.24445e-13,5.23652e-06,5.22508e-06,5.19732e-06,5.18312e-06,5.18178e-06,5.19527e-06,5.24027e-06,5.27997e-06,5.35494e-06,5.44574e-06,5.50320e-06,5.56497e-06,5.58032e-06,5.56179e-06,5.51424e-06,2.24907e-13,2.24919e-13,2.24292e-13,2.24883e-13
2.28200e-13,2.28190e-13,2.28187e-13,2.27212e-13,2.27898e-13,7.15608e-06,7.12076e-06,7.06891e-06,7.05516e-06,7.05274e-06,7.10268e-06,7.21152e-06,7.30004e-06,7.42255e-06,7.59402e-06,7.75609e-06,7.87615e-06,7.88510e-06,7.86515e-06,7.80272e-06,2.29000e-13,2.28247e-13,2.27657e-13,2.28933e-13
2.31837e-13,2.30933e-13,2.30825e-13,2.31592e-13,2.31281e-13,9.75566e-06,9.75472e-06,9.65544e-06,9.65983e-06,9.65173e-06,9.74660e-06,9.94372e-06,1.01434e-05,1.03457e-05,1.06190e-05,1.09005e-05,1.11024e-05,1.11797e-05,1.11748e-05,1.10747e-05,2.32505e-13,2.32061e-13,2.32027e-13,2.32169e-13
2.35503e-13,2.35270e-13,2.35533e-13,2.35187e-13,2.34848e-13,1.34323e-05,1.33149e-05,1.32114e-05,1.31722e-05,1.32236e-05,1.33720e-05,1.36193e-05,1.39764e-05,1.44039e-05,1.48481e-05,1.53043e-05,1.56445e-05,1.58239e-05,1.58244e-05,1.56798e-05,2.36185e-13,2.35941e-13,2.36698e-13,2.35923e-13
2.39227e-13,2.38727e-13,2.38829e-13,2.38862e-13,2.38276e-13,1.87173e-05,1.85235e-05,1.83605e-05,1.82619e-05,1.83398e-05,1.85868e-05,1.89834e-05,1.95684e-05,2.02776e-05,2.10534e-05,2.17580e-05,2.22783e-05,2.25702e-05,2.25864e-05,2.23849e-05,2.39556e-13,2.40115e-13,2.40170e-13,2.39497e-13
2.41814e-13,2.41597e-13,2.41024e-13,2.40650e-13,2.40827e-13,2.61060e-05,2.58199e-05,2.55026e-05,2.52758e-05,2.52654e-05,2.56344e-05,2.62855e-05,2.71981e-05,2.83592e-05,2.95046e-05,3.05742e-05,3.13886e-05,3.18258e-05,3.18630e-05,3.15384e-05,2.42626e-13,2.43323e-13,2.42965e-13,2.42422e-13
2.41389e-13,2.42195e-13,2.40042e-13,2.40582e-13,2.40866e-13,3.61427e-05,3.56550e-05,3.50404e-05,3.45557e-05,3.43845e-05,3.48573e-05,3.57886e-05,3.73248e-05,3.89720e-05,4.07605e-05,4.21935e-05,4.33917e-05,4.39087e-05,4.39745e-05,4.36412e-05,2.43214e-13,2.44004e-13,2.43937e-13,2.42542e-13
